microsoft-r\r-reference\revoscaler\rxfindfileinpath.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-roles\p1.png,Skipped,Skipped - No tranformation required
microsoft-r\install\media\operationalize-r-server-enterprise-config\configure-enterprise.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxfactors.md,Succeeded,Successful
microsoft-r\r-reference\microsoftml\rxneuralnet.md,Succeeded,Successful
microsoft-r\install\r-server-install-uninstall-upgrade.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler-hadoop-functions\award.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxstepcontrol.md,Succeeded,Successful
microsoft-r\operationalize\python\how-to-create-manage-session-pools.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxsetcomputecontext.md,Succeeded,Successful
microsoft-r\r\media\how-to-revoscaler-covcor\math4.png,Skipped,Skipped - No tranformation required
microsoft-r\install\r-server-install-cloudera-rollback.md,Succeeded,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\options_dialog_2.jpg,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\categorical.md,Succeeded,Successful
microsoft-r\deployr\deployr-tools-and-samples.md,Succeeded,Successful
microsoft-r\operationalize\media\concept-operationalize-deploy-consume\data-scientist-easy-deploy.png,Skipped,Skipped - No tranformation required
microsoft-r\operationalize\configure-machine-learning-server-enterprise-9-2.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-move.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-console-permisssions-with-roles\03000010_624x306.png,Skipped,Skipped - No tranformation required
microsoft-r\operationalize\media\how-to-consume-web-service-interact-in-r\returns90.png,Skipped,Skipped - No tranformation required
microsoft-r\install\machine-learning-server-windows-offline.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxnaivebayes.md,Succeeded,Successful
microsoft-r\operationalize\python\media\quickstart-application-integration-with-swagger\4-jupyter-notebook.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\getsentiment.md,Succeeded,Successful
microsoft-r\r-reference\mrsdeploy\deletesnapshot.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxhdfsconnect.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-evaluate-capacity\admin-capacity-results-url.png,Skipped,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-getting-started\image14.png,Skipped,Skipped - No tranformation required
microsoft-r\r\media\tutorial-revoscaler-data-import-transform\crsdeptime_histogram.png,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\adadelta-optimizer.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxsqlserverdata-class.md,Succeeded,Successful
microsoft-r\r\how-to-revoscaler-data-sort.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-data-scientist-getting-started\collaborate.png,Skipped,Skipped - No tranformation required
microsoft-r\r-client\install-on-windows.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-roles\security-auth-1.png,Skipped,Skipped - No tranformation required
microsoft-r\resources-known-issues.md,Succeeded,Successful
microsoft-r\r-reference\sqlrutils\setinputdataquery.md,Succeeded,Successful
microsoft-r\r-reference\revoutils\getrevorepos.md,Succeeded,Successful
microsoft-r\r\how-to-developer-manage-threads.md,Succeeded,Successful
microsoft-r\r-reference\sqlrutils\storedprocedure.md,Succeeded,Successful
microsoft-r\r-client\what-is-microsoft-r-client.md,Succeeded,Successful
microsoft-r\r\media\how-to-revoscaler-crosstabs\image5.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxcrosstabs.md,Succeeded,Successful
microsoft-r\r\how-to-revoscaler-distributed-computing-compute-context.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-get-var-names.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxxdfdata-class.md,Succeeded,Successful
microsoft-r\deployr\deployr-admin-install-in-cloud.md,Succeeded,Successful
microsoft-r\r\how-to-revoscaler-covcor.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-data-scientist-write-portable-r-code\testpage.png,Skipped,Skipped - No tranformation required
microsoft-r\install\media\mlserver-setup-log-files.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxriskratio.md,Succeeded,Successful
microsoft-r\deployr\deployr-admin-diagnostics-troubleshooting.md,Succeeded,Successful
microsoft-r\r\rpe\media\revorpe-getting-started\image6.png,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\squared-loss.md,Succeeded,Successful
microsoft-r\python-reference\azureml-model-management-sdk\azureml-model-management-sdk.md,Succeeded,Successful
microsoft-r\install\r-server-install-hadoop-805.md,Succeeded,Successful
microsoft-r\python-reference\microsoftml\log-loss.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-authentication\aad-settings-perms-add-api.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxsparkdata.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-wait-for-job.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\007.jpg,Skipped,Skipped - No tranformation required
microsoft-r\r\how-to-developer-write-custom-analysis.md,Succeeded,Successful
microsoft-r\python\how-to-revoscalepy-jupyter-nb-config.md,Succeeded,Successful
microsoft-r\r-reference\mrsdeploy\resume.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-authentication\aad-settings-keys-2.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\sqlrutils\inputdata.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxgetavailablenodes.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-privacy-control.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxdatasource.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxPartition.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\rLogo.png,Skipped,Skipped - No tranformation required
microsoft-r\operationalize\configure-r-execution-security.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxsqlserverdroptable.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-set-var-info.md,Succeeded,Successful
microsoft-r\r-reference\mrsdeploy\print.snapshotDetails.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxsqllibpaths.md,Succeeded,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\select_debug.jpg,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxOdbcData.md,Succeeded,Successful
microsoft-r\install\machine-learning-server-on-data-science-vm.md,Succeeded,Successful
microsoft-r\r\media\how-to-revoscaler-generalized-linear-model\image17.png,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxTextData.md,Succeeded,Successful
microsoft-r\install\r-server-install-linux-hadoop-packages.md,Succeeded,Successful
microsoft-r\deployr\deployr-admin-console-database.md,Succeeded,Successful
microsoft-r\operationalize\configure-manage-r-packages.md,Succeeded,Successful
microsoft-r\python-reference\azureml-model-management-sdk\batch.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-managing-r-boundaries\03000015_557x247.png,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\mkl-math.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-evaluate-capacity\admin-capacity-results-cl.png,Skipped,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-users-guide\visual_debugger_step_into.jpg,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\resize-image.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\as.rpart.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\016.jpg,Skipped,Skipped - No tranformation required
microsoft-r\deployr\deployr-api-reference.md,Succeeded,Successful
microsoft-r\r-reference\mrsdeploy\putlocalfile.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxcomparecontexts.md,Succeeded,Successful
microsoft-r\r-reference\mrsdeploy\remotelogin.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-read-xdf.md,Succeeded,Successful
microsoft-r\operationalize\configure-machine-learning-server-enterprise.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\014.jpg,Skipped,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-covcor\image23.png,Skipped,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\001-createagent.jpg,Skipped,Skipped - No tranformation required
microsoft-r\deployr\deployr-repository-manager-about.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-remove-dir.md,Succeeded,Successful
microsoft-r\install\media\operationalize-r-server-one-box-config\setup-onebox.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\mrsdeploy\summary.snapshotDetails.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\RxRemoteJobStatus.md,Succeeded,Successful
microsoft-r\python-reference\microsoftml\gpu-math.md,Succeeded,Successful
microsoft-r\r\how-to-revoscaler-cluster.md,Succeeded,Successful
microsoft-r\deployr\media\deployr\deployr-api-asynch-jobs.png,Skipped,Skipped - No tranformation required
microsoft-r\operationalize\media\how-to-build-api-clients-from-swagger-for-app-integration\swaggerIO-generateClient.png,Skipped,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\021.jpg,Skipped,Skipped - No tranformation required
microsoft-r\r\rpe\revorpe-getting-started.md,Succeeded,Successful
microsoft-r\operationalize\configure-admin-cli-encrypt-credentials.md,Succeeded,Successful
microsoft-r\r-reference\mrsdeploy\remoteexecute.md,Succeeded,Successful
microsoft-r\r-reference\mrsdeploy\updateservice.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxgetsparklyrconnection.md,Succeeded,Successful
microsoft-r\r\rpe\media\revorpe-getting-started\image8.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\olapr\query.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\censusus5pct2000.md,Succeeded,Successful
microsoft-r\r-client\install-on-linux.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-authentication\aad-new-app-registration.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\sqlrutils\executestoredprocedure.md,Succeeded,Successful
microsoft-r\python-reference\microsoftml\featurize-text.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\revoscaler-defunct.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxpackage.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\airontime87to12.md,Succeeded,Successful
microsoft-r\install\r-server-install-teradata-805.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxexecutesqlddl.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxglm.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxtexttoxdf.md,Succeeded,Successful
microsoft-r\what-is-machine-learning-server.md,Succeeded,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\object_browser_3.jpg,Skipped,Skipped - No tranformation required
microsoft-r\deployr\deployr-installing-configuring.md,Succeeded,Successful
microsoft-r\install\r-server-install-linux-manage-install.md,Succeeded,Successful
microsoft-r\r\media\tutorial-large-data-tips\image11.jpeg,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\mutualinformation-select.md,Succeeded,Successful
.openpublishing.redirection.json,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxPredict.rxDForest.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxexecby.md,Succeeded,Successful
microsoft-r\r\media\how-to-revoscaler-visualize-huge-data-sets\image26.png,Skipped,Skipped - No tranformation required
microsoft-r\install\r-server-install-cloudera.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxwaitforjob.md,Succeeded,Successful
microsoft-r\r-reference\microsoftml\rxensemble.md,Succeeded,Successful
microsoft-r\python-reference\azureml-model-management-sdk\batch-response.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxcomputecontext.md,Succeeded,Successful
microsoft-r\r\media\tutorial-r-to-revoscaler\image10.jpeg,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\rx-spark-connect.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-copy.md,Succeeded,Successful
microsoft-r\rebranding-microsoft-r-server.md,Succeeded,Successful
microsoft-r\r\how-to-revoscaler-models.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\018.jpg,Skipped,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-users-guide\visual_debugger_breakpoint.jpg,Skipped,Skipped - No tranformation required
microsoft-r\operationalize\media\how-to-connect-log-in-with-mrsdeploy\mrsdeploy-connect-switch-context.png,Skipped,Skipped - No tranformation required
microsoft-r\install\r-server-install-windows-vm-803-provisioning.md,Succeeded,Successful
microsoft-r\python-reference\microsoftml\rx-fast-linear.md,Succeeded,Successful
microsoft-r\operationalize\configure-find-admin-configuration-file.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxdistributejob.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-managing-r-boundaries\03000019.png,Skipped,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\013.jpg,Skipped,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-api-explorer-tool\deployr-api-explorer-tool-6.png,Skipped,Skipped - No tranformation required
microsoft-r\deployr\deployr-installation.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-get-job-output.md,Succeeded,Successful
microsoft-r\install\r-server-install-hadoop-yarnqueueusage.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxtextdata-class.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-data-scientist-getting-started\newdir2contents.png,Skipped,Skipped - No tranformation required
microsoft-r\operationalize\how-to-connect-log-in-with-mrsdeploy.md,Succeeded,Successful
microsoft-r\operationalize\python\how-to-authenticate-in-python.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\011.jpg,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\media\revoscaler\data-science-labels.png,Skipped,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-users-guide\debug_tb.jpg,Skipped,Skipped - No tranformation required
microsoft-r\deployr\deployr-admin-configure-ca-sso.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler\manip.png,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\rx-hadoop-remove.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxreadxdf.md,Succeeded,Successful
microsoft-r\r-reference\revopemar\setpemaclass.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-install-in-cloud\azure-source-port-range.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxxdftotext.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-read-object.md,Succeeded,Successful
microsoft-r\r-reference\microsoftml\loadimage.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxsparkcachedata.md,Succeeded,Successful
microsoft-r\r\media\how-to-revoscaler-decision-tree\image22.png,Skipped,Skipped - No tranformation required
microsoft-r\install\r-server-install-cloudera-901.md,Succeeded,Successful
microsoft-r\r\tutorial-introduction.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-managing-access-with-ip-filters\0300001B_205x170.png,Skipped,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-visualize-huge-data-sets\image29.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxspark.md,Succeeded,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\cluster_of_arrows.jpg,Skipped,Skipped - No tranformation required
microsoft-r\r\how-to-introduction.md,Succeeded,Successful
microsoft-r\install\media\machine-learning-server-windows-install\cli-onebox.png,Skipped,Skipped - No tranformation required
microsoft-r\install\python-libraries-interpreter.md,Succeeded,Successful
microsoft-r\python-reference\azureml-model-management-sdk\service-response.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxaddinheritance.md,Succeeded,Successful
microsoft-r\deployr\deployr-admin-console-permissions-with-roles.md,Succeeded,Successful
microsoft-r\r-reference\revoutils\revoinfo.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-console-about\03000006_590x360.png,Skipped,Skipped - No tranformation required
microsoft-r\r\how-to-revoscaler-data-split.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxtextdata.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-authentication\portal-aad-app-registration.png,Skipped,Skipped - No tranformation required
microsoft-r\install\media\machine-learning-server-install-azure-vm\gh-readme-page-2.png,Skipped,Skipped - No tranformation required
microsoft-r\r\media\tutorial-revoscaler-large-data-census\age_graph.png,Skipped,Skipped - No tranformation required
microsoft-r\operationalize\how-to-deploy-web-service-publish-manage-in-r.md,Succeeded,Successful
microsoft-r\r\tutorial-revoscaler-data-import-transform.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\RxParquetData.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxlocalparallel-class.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-cancel-job.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-application-developer-getting-started\fraud-score-example.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxinteradata.md,Succeeded,Successful
microsoft-r\r-reference\microsoftml\logisticregression.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-list-keys.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxgetvarnames.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-console-user-accounts\usernew.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxdforest.md,Succeeded,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\object_browser_2.jpg,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxSparkData.md,Succeeded,Successful
microsoft-r\deployr\deployr-welcome.md,Succeeded,Successful
microsoft-r\r\media\how-to-choose-microsoftml-algorithms-cheatsheet\microsoftml-package-algorithm-cheat-sheet.png,Skipped,Skipped - No tranformation required
image-sources\about-o16n.pptx,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\categorical.md,Succeeded,Successful
microsoft-r\deployr\deployr-admin-configure-reinstall-r.md,Succeeded,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\stand_tb.jpg,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxspark-class.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-authentication\aad-create-web-app.png,Skipped,Skipped - No tranformation required
microsoft-r\deployr\deployr-admin-console-about.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-spark-cache-data.md,Succeeded,Successful
microsoft-r\r\media\how-to-revoscaler-sql-server\image1.png,Skipped,Skipped - No tranformation required
microsoft-r\install\r-server-install-teradata-client.md,Succeeded,Successful
microsoft-r\operationalize\python\media\quickstart-application-integration-with-swagger\5-language-choice-in-swagger-editor.png,Skipped,Skipped - No tranformation required
microsoft-r\r\media\tutorial-r-to-revoscaler\image4.JPG,Skipped,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-managing-access-with-ip-filters\0300001A_623x182.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\mrsdeploy\GetPoolStatus.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler\analytics.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxinstalledpackages.md,Succeeded,Successful
microsoft-r\python-reference\azureml-model-management-sdk\realtime-definition.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxlaunchclustertaskmanager.md,Succeeded,Successful
microsoft-r\r\media\how-to-revoscaler-visualize-huge-data-sets\image30.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revopemar\pemamean-class.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\019.jpg,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\rx-logistic-regression.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-get-info.md,Succeeded,Successful
microsoft-r\python\quickstart-binary-classification-with-microsoftml.md,Succeeded,Successful
microsoft-r\install\r-server-install-cloudera-generate-parcel.md,Succeeded,Successful
microsoft-r\deployr\deployr-admin-managing-r-boundaries.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-authentication\aad-settings.png,Skipped,Skipped - No tranformation required
microsoft-r\r-client\media\what-is-microsoft-r-client\Step2.png,Skipped,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-users-guide\run_line_selection_button.jpg,Skipped,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-repository-manager-files\workflowdeletefile.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxinsqlserver-class.md,Succeeded,Successful
LICENSE-CODE,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\sqlrutils\outputdata.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-data-scientist-getting-started\email.png,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxXdfData.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxtlcbridge.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-authentication\webapp1.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxexecbypartition.md,Succeeded,Successful
microsoft-r\operationalize\concept-api.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-admin-diagnostics-troubleshooting\noaccess.png,Skipped,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-sql-server\image3.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxexec.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-summary.md,Succeeded,Successful
microsoft-r\operationalize\python\how-to-consume-web-services-async.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxoauthparameters.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-installing-configuring\mongodb-3.png,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\azureml-model-management-sdk\deploy-client.md,Succeeded,Successful
microsoft-r\r-reference\revoutils\revo-home.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-get-job-status.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-authentication\portal-aad-acct.png,Skipped,Skipped - No tranformation required
microsoft-r\deployr\deployr-data-scientist-getting-started.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-dforest.md,Succeeded,Successful
microsoft-r\what-is-r-server-interoperability.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-repository-manager-testing-debugging-scripts\robjects.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxremotecall.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-api-explorer-tool\deployr-api-explorer-tool-5.png,Skipped,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-data-scientist-getting-started\newdir2.png,Skipped,Skipped - No tranformation required
microsoft-r\operationalize\media\configure-authentication\aad-delegated-permissions.png,Skipped,Skipped - No tranformation required
microsoft-r\r\how-to-revoscaler-generalized-linear-model.md,Succeeded,Successful
microsoft-r\r-reference\revoutils\readnews.md,Succeeded,Successful
microsoft-r\r-client\install-uninstall.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxgetjoboutput.md,Succeeded,Successful
microsoft-r\r\media\how-to-revoscaler-distributed-computing-distributed-analysis\plotted_results.png,Skipped,Skipped - No tranformation required
microsoft-r\r\media\tutorial-r-to-revoscaler\image8.jpeg,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxlogit.md,Succeeded,Successful
microsoft-r\operationalize\how-to-create-manage-session-pools.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxgetenablethreadpool.md,Succeeded,Successful
microsoft-r\r-reference\microsoftml\getSampleDataDir.md,Succeeded,Successful
microsoft-r\deployr\deployr-security-rserve-execution-context.md,Succeeded,Successful
microsoft-r\r\how-to-revoscaler-boosting.md,Succeeded,Successful
microsoft-r\r\media\tutorial-r-to-revoscaler\image16.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxforeachdopar.md,Succeeded,Successful
microsoft-r\python-reference\microsoftml\n-gram-hash.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\airlinedata87to08.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-lin-mod.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-install-on-windows\sqlserver-login-dialog.png,Skipped,Skipped - No tranformation required
microsoft-r\deployr\deployr-security.md,Succeeded,Successful
microsoft-r\resources-opting-out.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler-teradata-functions\award.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rximport.md,Succeeded,Successful
microsoft-r\r\media\how-to-revoscaler-linear-model\image10.png,Skipped,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-covcor\math1.png,Skipped,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\rx-predict.md,Succeeded,Successful
microsoft-r\r\how-to-execute-code-remotely.md,Succeeded,Successful
microsoft-r\install\r-server-install-windows-command-line.md,Succeeded,Successful
microsoft-r\deployr\deployr-admin-managing-the-grid.md,Succeeded,Successful
microsoft-r\whats-new-in-machine-learning-server.md,Succeeded,Successful
microsoft-r\install\media\r-server-install-cloudera-deploy-activate\cloudera-manager-parcel-icon.png,Skipped,Skipped - No tranformation required
microsoft-r\python\python-samples.md,Succeeded,Successful
microsoft-r\install\operationalize-r-server-enterprise-config.md,Succeeded,Successful
microsoft-r\r\media\tutorial-r-to-revoscaler\image12.jpeg,Skipped,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-console-user-accounts\03000008.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxsetinfo.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\rxtransform.md,Succeeded,Successful
microsoft-r\r-reference\revopemar\pemar.md,Succeeded,Successful
microsoft-r\deployr\media\deployr-api-reference\deployr-api-asynch-jobs.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxgetjobinfo.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-authentication\webapp2.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revopemar\pemabaseclass-class.md,Succeeded,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\options_dialog_4.jpg,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revopemar\pemabygroup.md,Succeeded,Successful
microsoft-r\media\what-is-operationalization\about-traditional-challenge.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxPredict.rxDTree.md,Succeeded,Successful
microsoft-r\operationalize\configure-admin-cli-ports.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler\viz copy.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxGetVarInfo.md,Succeeded,Successful
microsoft-r\install\r-server-install-linux-server.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-copy-from-local.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\RxSpark.md,Succeeded,Successful
microsoft-r\operationalize\media\configure-machine-learning-server-one-box\setup-onebox.png,Skipped,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxdforestutils.md,Succeeded,Successful
microsoft-r\r-reference\sqlrutils\getinputparameters.md,Succeeded,Successful
microsoft-r\r-reference\revoscaler\mortdefaultsmall.md,Succeeded,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-file-exists.md,Succeeded,Successful
