FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxmultitest.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revopemar\pemabaseclass.md,1,Successful
FolderTest\20190418-080745\microsoft-r\rebranding-microsoft-r-server.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\mrsdeploy\putlocalfile.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\microsoftml\adadelta-optimizer.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxgetfuzzydist.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxhistogram.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\microsoftml\rx-predict.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoutils\readnews.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\microsoftml\rxensemble.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoioq.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\mrsdeploy\getValidatedServiceType.md,1,Successful
FolderTest\20190418-080745\microsoft-r\resources-glossary.md,1,Successful
FolderTest\20190418-080745\microsoft-r\operationalize\python\how-to-deploy-manage-web-services.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\microsoftml\featurize-image.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\as.lm.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r\tutorial-revoscaler-data-model-analysis.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\RxNativeFileSystem.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\mrsdeploy\print.serviceDetails.md,1,Successful
FolderTest\20190418-080745\microsoft-r\operationalize\how-to-consume-web-service-asynchronously-batch.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxinstallpackages.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r\how-to-developer-write-chunking-algorithms.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxwaitforjob.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\azureml-model-management-sdk\operationalization.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\rx-wait-for-job.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxlogit.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revopemar\pemamean-class.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxsqllibpaths.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxodbcdata.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\rx-dforest.md,1,Successful
FolderTest\20190418-080745\microsoft-r\install\r-server-install-supported-platforms.md,1,Successful
FolderTest\20190418-080745\microsoft-r\operationalize\python\quickstart-deploy-python-web-service.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\rx-hadoop-make-dir.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-rbroker-framework.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxlocalparallel-class.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxremotefilepath.md,1,Successful
FolderTest\20190418-080745\microsoft-r\install\machine-learning-server-linux-offline.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\rx-hadoop-list-files.md,1,Successful
FolderTest\20190418-080745\microsoft-r\operationalize\how-to-consume-web-service-interact-in-r.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-faq.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxinteradata-class.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxstepplot.md,1,Successful
FolderTest\20190418-080745\microsoft-r\what-is-machine-learning-server.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\RxOrcData.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\olapr\executemd.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxremotecall.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\rx-get-info.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\microsoftml\categorical.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\microsoftml\rx-fast-linear.md,1,Successful
FolderTest\20190418-080745\microsoft-r\install\r-server-install-linux-offline.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r\tutorial-revoscaler-data-import-transform.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\rx-btrees.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\as.rpart.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\rx-hadoop-copy-to-local.md,1,Successful
FolderTest\20190418-080745\microsoft-r\install\r-server-install-cloudera-deploy-activate.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\microsoftml\getSampleDataDir.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxspssdata-class.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxaddinheritance.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxoauthparameters.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-data-scientist-getting-started.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\mrsdeploy\putlocalobject.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-security-passwords.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\mrsdeploy\DeleteServicePool.md,1,Successful
