microsoft-r\operationalize\media\how-to-build-api-clients-from-swagger-for-app-integration\app-dev-autorest.png,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-admin-console-about.md,1,Successful
microsoft-r\install\r-server-install-teradata-server.md,1,Successful
microsoft-r\python-reference\microsoftml\featurize-text.md,1,Successful
microsoft-r\operationalize\python\media\quickstart-application-integration-with-swagger\5-language-choice-in-swagger-editor.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\rx-hadoop-copy-from-local.md,1,Successful
microsoft-r\r-reference\olapr\query.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-decision-tree\image20.png,2,Skipped - No tranformation required
microsoft-r\r\how-to-execute-code-remotely.md,1,Successful
microsoft-r\r-reference\mrsdeploy\serviceTypes.md,1,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\015.jpg,2,Skipped - No tranformation required
microsoft-r\install\r-server-install-windows-vm-803-provisioning.md,1,Successful
microsoft-r\deployr\media\deployr-repository-manager-testing-debugging-scripts\inputs.png,2,Skipped - No tranformation required
microsoft-r\install\machine-learning-server-windows-packages.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-command.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\run_button.jpg,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-api-explorer-tool.md,1,Successful
microsoft-r\what-is-operationalization.md,1,Successful
microsoft-r\r-reference\revopemar\pemabaseclass.md,1,Successful
microsoft-r\install\media\machine-learning-server-install\install-topology-scaleout.png,2,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\rxoneclasssvm.md,1,Successful
microsoft-r\python-reference\microsoftml\microsoftml-package.md,1,Successful
microsoft-r\r-reference\sqlrutils\outputparameter.md,1,Successful
microsoft-r\r-reference\revoscaler\rxlocatefile.md,1,Successful
microsoft-r\r-reference\mrsdeploy\publishservice.md,1,Successful
microsoft-r\r-reference\microsoftml\fastlinear.md,1,Successful
microsoft-r\r\concept-what-is-revoscaler.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-dtree.md,1,Successful
microsoft-r\operationalize\media\configure-authentication\aad-settings-perms-add-api-3.png,2,Skipped - No tranformation required
microsoft-r\r\tutorial-revoscaler-data-model-analysis.md,1,Successful
microsoft-r\install\machine-learning-server-azure-vm-on-linux.md,1,Successful
microsoft-r\r-reference\microsoftml\rxfastlinear.md,1,Successful
microsoft-r\deployr\deployr-application-developer-getting-started.md,1,Successful
microsoft-r\r\rpe\media\revorpe-getting-started\image8.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxpairwisecrosstab.md,1,Successful
microsoft-r\r-reference\revoscaler\rxhdfsconnect.md,1,Successful
microsoft-r\r-reference\revoutils\totalsystemmemory.md,1,Successful
microsoft-r\r-reference\revoscaler\kyphosis.md,1,Successful
microsoft-r\r\media\tutorial-revoscaler-data-import-transform\image2.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxgetjobinfo.md,1,Successful
microsoft-r\python-reference\revoscalepy\RxInSqlServer.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\options_dialog_2.jpg,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-data-scientist-getting-started\copyfile.png,2,Skipped - No tranformation required
microsoft-r\r\media\tutorial-revoscaler-large-data-airline\dayofweek_plot_2.png,2,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-covcor\image23.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-api-reference\deployr-api-asynch-jobs.png,2,Skipped - No tranformation required
microsoft-r\media\rserver-servicing-support\rserver-servicing-support805.png,2,Skipped - No tranformation required
LICENSE-CODE,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-faq.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-copy-to-local.md,1,Successful
LICENSE,2,Skipped - No tranformation required
microsoft-r\what-is-r-server-interoperability.md,1,Successful
microsoft-r\deployr\deployr-security-passwords.md,1,Successful
microsoft-r\install\machine-learning-server-linux-offline.md,1,Successful
microsoft-r\python-reference\microsoftml\mkl-math.md,1,Successful
microsoft-r\r\rpe\media\revorpe-getting-started\image6.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\rx-exec-by.md,1,Successful
microsoft-r\r-reference\revoscaler\rxgetfuzzykeys.md,1,Successful
microsoft-r\install\machine-learning-server-linux-install.md,1,Successful
microsoft-r\operationalize\media\configure-authentication\webapp2.png,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-tools-and-samples.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-visualize-huge-data-sets\image27.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxxdfdata.md,1,Successful
microsoft-r\r\rpe\revorpe-getting-started.md,1,Successful
microsoft-r\r-reference\revoscaler\rxfiledata-class.md,1,Successful
microsoft-r\r-reference\revoscaler\rxtextdata-class.md,1,Successful
microsoft-r\deployr\media\deployr-admin-install-in-cloud\azure-source-port-range.png,2,Skipped - No tranformation required
microsoft-r\operationalize\configure-find-admin-configuration-file.md,1,Successful
microsoft-r\r-reference\mrsdeploy\listremotefiles.md,1,Successful
microsoft-r\r-reference\revoscaler\rxtweedie.md,1,Successful
microsoft-r\r-reference\mrsdeploy\remoteexecute.md,1,Successful
microsoft-r\python-reference\revoscalepy\RxDataSource.md,1,Successful
microsoft-r\install\r-server-install-cloudera.md,1,Successful
microsoft-r\r\how-to-revoscaler-data-import.md,1,Successful
microsoft-r\r-reference\revoscaler\rxtexttoxdf.md,1,Successful
microsoft-r\deployr\deployr-admin-scale-and-throughput.md,1,Successful
microsoft-r\r-reference\revoscaler\revoscaler-sql-server-functions.md,1,Successful
microsoft-r\deployr\media\deployr-admin-scale-and-throughput\tuneprojects.png,2,Skipped - No tranformation required
microsoft-r\install\machine-learning-server-install.md,1,Successful
microsoft-r\deployr\media\deployr-data-scientist-write-portable-r-code\upload.png,2,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\kernel.md,1,Successful
microsoft-r\python-reference\microsoftml\rx-fast-forest.md,1,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler-hadoop-functions\award.png,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-installing-configuring.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-visualize-huge-data-sets\image29.png,2,Skipped - No tranformation required
microsoft-r\r-reference\mrsdeploy\remotescript.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-predict-rx-dforest.md,1,Successful
microsoft-r\operationalize\media\configure-authentication\aad-settings-restricted.png,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-admin-hadoop-impersonation.md,1,Successful
microsoft-r\deployr\media\deployr-admin-console-user-accounts\userexport.png,2,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-visualize-huge-data-sets\image32.png,2,Skipped - No tranformation required
image-sources\o16n-image-source-data-science-labels.snagproj,2,Skipped - No tranformation required
microsoft-r\operationalize\media\how-to-connect-log-in-with-mrsdeploy\mrsdeploy-connect-remote-session.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revopemar\pemabygroup.md,1,Successful
microsoft-r\deployr\media\deployr-data-scientist-write-portable-r-code\login1.png,2,Skipped - No tranformation required
microsoft-r\r\media\tutorial-revoscaler-data-import-transform\arrdelay_histogram_1.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxcube.md,1,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler\viz copy.png,2,Skipped - No tranformation required
microsoft-r\r-reference\sqlrutils\getinputparameters.md,1,Successful
microsoft-r\deployr\deployr-common-administration-tasks.md,1,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\004-createagentconfig.jpg,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\custom.md,1,Successful
microsoft-r\deployr\deployr-security-project-access.md,1,Successful
microsoft-r\r-reference\revoscaler\rxoptions.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\options_dialog.jpg,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\concat.md,1,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\019.jpg,2,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\rxfasttrees.md,1,Successful
microsoft-r\deployr\deployr-admin-console-database.md,1,Successful
microsoft-r\install\media\mlserver-setup-log-files.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxfactors.md,1,Successful
microsoft-r\install\r-server-install-linux-manage-install.md,1,Successful
microsoft-r\deployr\media\deployr-admin-scale-and-throughput\tuneasync.png,2,Skipped - No tranformation required
microsoft-r\r\concept-what-is-the-microsoftml-package.md,1,Successful
microsoft-r\r-reference\microsoftml\categorical.md,1,Successful
microsoft-r\r-client\media\what-is-microsoft-r-client\Step1.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\rx-get-job-info.md,1,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\003-createagentgroup2.jpg,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxdatastep.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\close_button.jpg,2,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\loadimage.md,1,Successful
microsoft-r\r-reference\revoscaler\rxmarginals.md,1,Successful
microsoft-r\r-reference\microsoftml\oneclasssvm.md,1,Successful
microsoft-r\r-reference\revoscaler\rxxdffilename.md,1,Successful
microsoft-r\r\how-to-revoscaler-spark.md,1,Successful
microsoft-r\deployr\media\deployr-application-developer-getting-started\fraud-score-example.png,2,Skipped - No tranformation required
microsoft-r\r\how-to-revoscaler-distributed-computing-parallel-foreach.md,1,Successful
microsoft-r\install\media\r-server-install-cloudera-deploy-activate\cloudera-manager-parcel-list.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxSqlServerData.md,1,Successful
microsoft-r\media\resources-servicing-support\rserver-servicing-support.png,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-admin-console-permissions-with-roles.md,1,Successful
microsoft-r\deployr\media\deployr-data-scientist-getting-started\testpage.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxRemoteComputeContext.md,1,Successful
microsoft-r\deployr\media\deployr-install-on-windows\sqlserver-login-dialog.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxdatasource.md,1,Successful
microsoft-r\operationalize\configure-authentication.md,1,Successful
microsoft-r\r\tutorial-revoscaler-large-data-airline.md,1,Successful
microsoft-r\python-reference\revoscalepy\index.md,1,Successful
microsoft-r\r-reference\revoscaler\rxgetjoboutput.md,1,Successful
microsoft-r\r-reference\revoscaler\rxquantile.md,1,Successful
microsoft-r\r-reference\revoscaler\rxgetjobs.md,1,Successful
microsoft-r\r-reference\revoscaler\rxcompressxdf.md,1,Successful
microsoft-r\python-reference\revoscalepy\RxTextData.md,1,Successful
microsoft-r\r-reference\revoscaler\rxgetinfoxdf.md,1,Successful
microsoft-r\r-reference\revoscaler\revoscaler-defunct.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-sql-server\image2.png,2,Skipped - No tranformation required
microsoft-r\r\media\tutorial-r-to-revoscaler\image12.jpeg,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxteradatasql.md,1,Successful
microsoft-r\r-reference\mrsdeploy\mrsdeploy-package.md,1,Successful
microsoft-r\operationalize\media\how-to-connect-log-in-with-mrsdeploy\mrsdeploy-connect-local-session.png,2,Skipped - No tranformation required
microsoft-r\r\media\tutorial-r-to-revoscaler\image14.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxnew.md,1,Successful
microsoft-r\install\media\operationalize-r-server-enterprise-config\configure-enterprise.png,2,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-getting-started\image12.png,2,Skipped - No tranformation required
image-sources\o16n-image-source-deployr-architecture2.pptx,2,Skipped - No tranformation required
microsoft-r\install\media\r-server-install-cloudera-deploy-activate\cloudera-manager-activate-button.png,2,Skipped - No tranformation required
microsoft-r\r\media\tutorial-r-to-revoscaler\image8.jpeg,2,Skipped - No tranformation required
microsoft-r\r-reference\revoutils\readnews.md,1,Successful
microsoft-r\operationalize\configure-machine-learning-server-one-box-9-2.md,1,Successful
microsoft-r\operationalize\media\configure-authentication\aad-settings-perms-add-api-1.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-data-scientist-getting-started\newdir2contents.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-managing-r-boundaries\03000019.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-managing-the-grid\03000021_576x285.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxsasdata.md,1,Successful
microsoft-r\r-reference\mrsdeploy\putlocalworkspace.md,1,Successful
microsoft-r\r\how-to-revoscaler-data-odbc.md,1,Successful
microsoft-r\install\r-server-install-cloudera-901.md,1,Successful
microsoft-r\r-reference\revoscaler\rxGetVarInfo.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-partition.md,1,Successful
microsoft-r\r-reference\revoscaler\prune.rxDTree.md,1,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler\award.png,2,Skipped - No tranformation required
microsoft-r\operationalize\media\configure-machine-learning-server-enterprise\configure-enterprise.png,2,Skipped - No tranformation required
microsoft-r\install\machine-learning-server-linux-packages.md,1,Successful
microsoft-r\r\rpe\media\revorpe-getting-started\image4.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxteradata-class.md,1,Successful
microsoft-r\r\media\tutorial-r-to-revoscaler\image5.jpeg,2,Skipped - No tranformation required
microsoft-r\operationalize\media\configure-authentication\aad-create-native-app-type.png,2,Skipped - No tranformation required
microsoft-r\operationalize\python\how-to-consume-web-services.md,1,Successful
microsoft-r\python-reference\revoscalepy\RxMissingValues.md,1,Successful
microsoft-r\python\media\vs-python-env-interactive.png,2,Skipped - No tranformation required
microsoft-r\r-reference\introducing-r-server-r-package-reference.md,1,Successful
microsoft-r\r-reference\microsoftml\featurizeimage.md,1,Successful
microsoft-r\r-reference\revoscaler\rxdistributedhpa-class.md,1,Successful
microsoft-r\r-reference\revoscaler\rxelemarg.md,1,Successful
microsoft-r\python\media\vs-python-env-soltn-xplr.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxlocalparallel-class.md,1,Successful
microsoft-r\r\sample-microsoftml.md,1,Successful
microsoft-r\install\r-server-install-supported-platforms.md,1,Successful
microsoft-r\r-reference\mrsdeploy\remotelogout.md,1,Successful
microsoft-r\media\what-is-operationalization\about-traditional-challenge.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\016.jpg,2,Skipped - No tranformation required
microsoft-r\resources-servicing-support.md,1,Successful
microsoft-r\r-reference\sqlrutils\inputparameter.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-create-col-info.md,1,Successful
microsoft-r\install\r-server-install-hadoop.md,1,Successful
microsoft-r\media\scaler-getting-started-3-analyze-large-data\dayofweek_plot.png,2,Skipped - No tranformation required
microsoft-r\resources-opting-out.md,1,Successful
microsoft-r\r-reference\microsoftml\dropColumns.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\object_browser_button.jpg,2,Skipped - No tranformation required
microsoft-r\operationalize\configure-admin-cli-launch.md,1,Successful
microsoft-r\r\media\how-to-execute-code-remotely\mrsdeploy-connect-switch-context.png,2,Skipped - No tranformation required
microsoft-r\operationalize\media\configure-authentication\aad-create-web-app-done.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxlorenz.md,1,Successful
microsoft-r\r-reference\revoscaler\as.xtabs.md,1,Successful
microsoft-r\deployr\media\deployr-api-reference\deployr-architecture.png,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\hinge-loss.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-linear-model\image9.jpeg,2,Skipped - No tranformation required
microsoft-r\r\tutorial-revoscaler-data-import-transform.md,1,Successful
microsoft-r\r-reference\mrsdeploy\difflocalremote.md,1,Successful
microsoft-r\python-reference\revoscalepy\RxFileSystem.md,1,Successful
microsoft-r\install\media\microsoftml-install-pretrained-models\msr-config-install-ml-model.png,2,Skipped - No tranformation required
microsoft-r\operationalize\media\configure-roles\p2.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxexec.md,1,Successful
microsoft-r\deployr\media\deployr-data-scientist-getting-started\login1.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-managing-server-policies\03000022_624x429.png,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-admin-java-version.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-predict-default.md,1,Successful
microsoft-r\r-reference\revoscaler\rxcomputecontext-class.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\code_snippet.jpg,2,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-generalized-linear-model\image17.png,2,Skipped - No tranformation required
microsoft-r\operationalize\python\how-to-authenticate-in-python.md,1,Successful
microsoft-r\python-reference\microsoftml\index.md,1,Successful
microsoft-r\operationalize\media\configure-machine-learning-server-one-box\setup-onebox.png,2,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-getting-started\image14.png,2,Skipped - No tranformation required
microsoft-r\install\media\r-server-install-cloudera-deploy-activate\cloudera-manager-mrs-parcel-detail.png,2,Skipped - No tranformation required
microsoft-r\python\quickstart-python-tools.md,1,Successful
microsoft-r\r-reference\revoscaler\rxlaunchclustertaskmanager.md,1,Successful
microsoft-r\r-reference\revoscaler\rxdatasource-class.md,1,Successful
microsoft-r\r-reference\revoscaler\rxdtreebestcp.md,1,Successful
microsoft-r\r\how-to-developer-pemar.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-data-summaries\image4.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxnativefilesystem.md,1,Successful
microsoft-r\deployr\media\deployr-admin-managing-access-with-ip-filters\0300001C_544x270.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxOrcData.md,1,Successful
microsoft-r\whats-new-in-machine-learning-server.md,1,Successful
microsoft-r\what-is-r-client-r-server.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-generalized-linear-model\image19.png,2,Skipped - No tranformation required
microsoft-r\install\r-server-install-linux-offline.md,1,Successful
microsoft-r\r-reference\microsoftml\featurizetext.md,1,Successful
microsoft-r\install\r-server-install-cloudera-rollback.md,1,Successful
microsoft-r\r-reference\revoscaler\rxprivacycontrol.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-list-files.md,1,Successful
microsoft-r\operationalize\python\media\quickstart-application-integration-with-swagger\1-create-mlserver-with-arm-template.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revopemar\pemabygroup-class.md,1,Successful
microsoft-r\deployr\deployr-welcome.md,1,Successful
microsoft-r\media\what-is-operationalization\data-scientist-easy-deploy.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\media\revoscaler\analytics.png,2,Skipped - No tranformation required
microsoft-r\r-client\media\what-is-microsoft-r-client\Step3.png,2,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-logistic-regression\image16.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revopemar\pemacompute.md,1,Successful
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\011.jpg,2,Skipped - No tranformation required
microsoft-r\r\how-to-revoscaler-decision-forest.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\object_browser.jpg,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxOptions.md,1,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler-teradata-functions\award.png,2,Skipped - No tranformation required
microsoft-r\python-reference\azureml-model-management-sdk\batch.md,1,Successful
microsoft-r\operationalize\configure-cors.md,1,Successful
microsoft-r\r\media\tutorial-revoscaler-data-import-transform\dayofweek_histogram.png,2,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\optimizer.md,1,Successful
microsoft-r\install\r-server-install-cloudera-deploy-activate.md,1,Successful
microsoft-r\r-reference\revoscaler\rxmergexdf.md,1,Successful
microsoft-r\operationalize\media\configure-authentication\aad-settings-perms-add-api.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxglm.md,1,Successful
microsoft-r\deployr\media\deployr-admin-console-about\03000007_295x117.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revopemar\pemabaseclass-class.md,1,Successful
microsoft-r\r\media\tutorial-r-to-revoscaler\image16.png,2,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-users-guide\options_dialog_4.jpg,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxPartition.md,1,Successful
microsoft-r\r\media\tutorial-revoscaler-data-import-transform\crsdeptime_histogram.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\rx-import.md,1,Successful
microsoft-r\media\what-is-operationalization\about-4.png,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\resize-image.md,1,Successful
microsoft-r\r-reference\revoscaler\rxdtree.md,1,Successful
microsoft-r\r-reference\microsoftml\rxensemble.md,1,Successful
microsoft-r\r\rpe\media\revorpe-getting-started\image10.png,2,Skipped - No tranformation required
microsoft-r\operationalize\python\quickstart-deploy-python-web-service.md,1,Successful
microsoft-r\operationalize\media\configure-evaluate-capacity\admin-capacity-results-cl.png,2,Skipped - No tranformation required
microsoft-r\r\how-to-revoscaler-data-split.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-linear-model\image6.png,2,Skipped - No tranformation required
microsoft-r\operationalize\media\how-to-consume-web-service-asynchronously-batch\data-scientist-batch.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxgetenablethreadpool.md,1,Successful
microsoft-r\operationalize\media\how-to-consume-web-service-interact-in-r\returns90.png,2,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-linear-model\image12.png,2,Skipped - No tranformation required
microsoft-r\operationalize\how-to-consume-web-service-asynchronously-batch.md,1,Successful
.openpublishing.publish.config.json,1,Successful
.openpublishing.build.ps1,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxSparkData.md,1,Successful
microsoft-r\operationalize\python\how-to-create-manage-session-pools.md,1,Successful
microsoft-r\r-reference\revoscaler\rxgetavailablenodes.md,1,Successful
microsoft-r\r\media\tutorial-r-to-revoscaler\image10.jpeg,2,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\ensembleControl.md,1,Successful
microsoft-r\install\r-server-install-hadoop-manual-package.md,1,Successful
microsoft-r\deployr\media\deployr-admin-managing-r-boundaries\03000015_557x247.png,2,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\ngram.md,1,Successful
microsoft-r\r-reference\mrsdeploy\getValidatedServiceType.md,1,Successful
microsoft-r\r-reference\revoscaler\rxforeachdopar.md,1,Successful
microsoft-r\r\concept-what-is-xdf.md,1,Successful
microsoft-r\r-reference\revoscaler\rxsetfilesystem.md,1,Successful
microsoft-r\r-reference\revoscaler\rxhadoopcommand.md,1,Successful
microsoft-r\deployr\media\deployr-admin-scale-and-throughput\tuneasync-example.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\media\revoscaler\data-science-labels.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxoauthparameters.md,1,Successful
microsoft-r\r-reference\mrsdeploy\remoteloginaad.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-set-compute-context.md,1,Successful
microsoft-r\r\how-to-revoscaler-generalized-linear-model.md,1,Successful
microsoft-r\r-reference\revoscaler\rxdforest.md,1,Successful
microsoft-r\install\r-server-install-linux-server-901.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-get-var-info.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-spark-disconnect.md,1,Successful
microsoft-r\r-reference\revoscaler\rxinstalledpackages.md,1,Successful
microsoft-r\r-reference\revoscaler\as.lm.md,1,Successful
microsoft-r\install\r-server-install-windows.md,1,Successful
microsoft-r\install\media\r-server-install-cloudera-generate-parcel\parcelgeneratoroutput.png,2,Skipped - No tranformation required
microsoft-r\operationalize\media\configure-authentication\aad-icon.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\007.jpg,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-installation.md,1,Successful
microsoft-r\operationalize\media\configure-authentication\aad-new-app-registration.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoutils\revoinfo.md,1,Successful
microsoft-r\python-reference\azureml-model-management-sdk\service-definition.md,1,Successful
microsoft-r\install\r-server-install-teradata-client.md,1,Successful
microsoft-r\deployr\media\deployr-api-explorer-tool\deployr-api-explorer-tool-4.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxRemoteJob.md,1,Successful
microsoft-r\r\how-to-revoscaler-visualize-huge-data-sets.md,1,Successful
microsoft-r\r\media\tutorial-revoscaler-large-data-census\age_graph.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\001-createagent.jpg,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-diagnostics-troubleshooting\ie11.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxHiveData.md,1,Successful
microsoft-r\r-reference\revoscaler\rxPredict.rxNaiveBayes.md,1,Successful
microsoft-r\deployr\media\deployr-admin-scale-and-throughput\throughput1.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\rLogo.png,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\rx-fast-trees.md,1,Successful
microsoft-r\r\media\tutorial-large-data-tips\image13.jpeg,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\rx-spark-list-data.md,1,Successful
microsoft-r\deployr\media\deployr-admin-console-managing-r-scripts\03000014_576x267.png,2,Skipped - No tranformation required
microsoft-r\r-reference\mrsdeploy\resume.md,1,Successful
microsoft-r\operationalize\media\configure-authentication\aad-settings-keys.png,2,Skipped - No tranformation required
microsoft-r\r\quickstart-run-r-code.md,1,Successful
microsoft-r\deployr\deployr-security-rserve-execution-context.md,1,Successful
microsoft-r\r-reference\revoscaler\rxsummary.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-distributed-computing-background-jobs\object_browser_1.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-console-user-accounts\usernew.png,2,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-users-guide\conditioning_plot.jpg,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\as.glm.md,1,Successful
microsoft-r\r-reference\microsoftml\categoricalhash.md,1,Successful
microsoft-r\operationalize\media\concept-operationalize-deploy-consume\data-scientist-easy-deploy.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\020.jpg,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\media\revoscaler\import copy.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxcovcor.md,1,Successful
microsoft-r\r\media\how-to-execute-code-remotely\remote-execution.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\revoscaler-hadoop-functions.md,1,Successful
microsoft-r\r-reference\revoscaler\rxspssdata-class.md,1,Successful
microsoft-r\operationalize\configure-run-diagnostics.md,1,Successful
microsoft-r\deployr\media\deployr-api-explorer-tool\deployr-api-explorer-tool-2.png,2,Skipped - No tranformation required
microsoft-r\r\concept-what-is-compute-context.md,1,Successful
microsoft-r\deployr\media\deployr-application-developer-getting-started\cli.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\008.jpg,2,Skipped - No tranformation required
